Date,LocationISOCode,Location,NewCases,NewDeaths,NewRecovered,NewActiveCases,TotalCases,TotalDeaths,TotalRecovered,TotalActiveCases,LocationLevel,CityorRegency,Province,Country,Continent,Island,TimeZone,SpecialStatus,TotalRegencies,TotalCities,TotalDistricts,TotalUrbanVillages,TotalRuralVillages,Area(km2),Population,PopulationDensity,Longitude,Latitude,NewCasesperMillion,TotalCasesperMillion,NewDeathsperMillion,TotalDeathsperMillion,TotalDeathsper100rb,CaseFatalityRate,CaseRecoveredRate,GrowthFactorofNewCases,GrowthFactorofNewDeaths
9/9/2021,ID-SU,Sumatera Utara,431,7,900,-476,100748,2573,82991,15184,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,28.98,6773.03,0.47,172.98,17.3,0.03,0.82,0.94,0.19
9/10/2021,ID-SU,Sumatera Utara,350,3,5280,-4933,101098,2576,88271,10251,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,23.53,6796.55,0.2,173.18,17.32,0.03,0.87,0.81,0.43
9/11/2021,ID-SU,Sumatera Utara,374,13,796,-435,101472,2589,89067,9816,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,25.14,6821.7,0.87,174.05,17.41,0.03,0.88,1.07,4.33
9/6/2021,ID-SG,Sulawesi Tenggara,5,5,190,-190,19774,504,18465,805,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.9,7503.05,1.9,191.24,19.12,0.03,0.93,1.67,2.5
11/23/2021,ID-KB,Kalimantan Barat,28,0,16,12,41475,1059,40318,98,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,5.16,7648.24,0,195.29,19.53,0.03,0.97,5.6,1
11/24/2021,ID-KB,Kalimantan Barat,17,1,17,-1,41492,1060,40335,97,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,3.13,7651.38,0.18,195.47,19.55,0.03,0.97,0.61,
11/25/2021,ID-KB,Kalimantan Barat,5,0,14,-9,41497,1060,40349,88,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.92,7652.3,0,195.47,19.55,0.03,0.97,0.29,0
11/26/2021,ID-KB,Kalimantan Barat,4,0,17,-13,41501,1060,40366,75,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.74,7653.04,0,195.47,19.55,0.03,0.97,0.8,1
11/27/2021,ID-KB,Kalimantan Barat,13,0,10,3,41514,1060,40376,78,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,2.4,7655.43,0,195.47,19.55,0.03,0.97,3.25,1
11/28/2021,ID-KB,Kalimantan Barat,6,0,16,-10,41520,1060,40392,68,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,1.11,7656.54,0,195.47,19.55,0.03,0.97,0.46,1
11/29/2021,ID-KB,Kalimantan Barat,6,0,12,-6,41526,1060,40404,62,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,1.11,7657.65,0,195.47,19.55,0.03,0.97,1,1
11/30/2021,ID-KB,Kalimantan Barat,2,1,11,-10,41528,1061,40415,52,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.37,7658.02,0.18,195.65,19.57,0.03,0.97,0.33,
12/1/2021,ID-KB,Kalimantan Barat,3,0,9,-6,41531,1061,40424,46,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.55,7658.57,0,195.65,19.57,0.03,0.97,1.5,0
12/2/2021,ID-KB,Kalimantan Barat,5,0,6,-1,41536,1061,40430,45,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.92,7659.49,0,195.65,19.57,0.03,0.97,1.67,1
9/7/2021,ID-JA,Jambi,54,5,173,-124,28775,734,26310,1731,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,15.46,8237.06,1.43,210.11,21.01,0.03,0.91,1.35,1.67
5/14/2021,ID-RI,Riau,112,16,501,-405,51173,1306,44463,5404,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,18.44,8424.79,2.63,215.01,21.5,0.03,0.87,0.22,1.14
1/22/2021,ID-KI,Kalimantan Timur,580,9,362,209,36050,921,29011,6118,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,163.28,10148.67,2.53,259.28,25.93,0.03,0.80,1.17,0.82
5/17/2021,ID-YO,Daerah Istimewa Yogyakarta,136,8,170,-42,42142,1076,38696,2370,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,37.46,11606.12,2.2,296.34,29.63,0.03,0.92,1.01,1.6
5/18/2021,ID-YO,Daerah Istimewa Yogyakarta,155,3,212,-60,42297,1079,38908,2310,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,42.69,11648.81,0.83,297.16,29.72,0.03,0.92,1.14,0.38
7/15/2021,ID-YO,Daerah Istimewa Yogyakarta,2706,54,1026,1626,85782,2189,59341,24252,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,745.25,23624.8,14.87,602.86,60.29,0.03,0.69,1.15,0.82
8/26/2021,ID-BB,Kepulauan Bangka Belitung,345,14,333,-2,45774,1168,40046,4560,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,250.04,33175.17,10.15,846.52,84.65,0.03,0.87,0.89,0.64
2/5/2021,ID-NT,Nusa Tenggara Timur,389,0,123,266,5871,149,2649,3073,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,71.89,1084.95,0,27.53,2.75,0.03,0.45,2.46,0
2/12/2021,ID-NT,Nusa Tenggara Timur,185,10,559,-384,6785,172,3754,2859,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,34.19,1253.85,1.85,31.79,3.18,0.03,0.55,5.78,10
2/13/2021,ID-NT,Nusa Tenggara Timur,235,6,71,158,7020,178,3825,3017,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,43.43,1297.28,1.11,32.89,3.29,0.03,0.54,1.27,0.6
1/24/2021,ID-ST,Sulawesi Tengah,203,2,104,97,6614,168,4173,2273,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,68.68,2237.81,0.68,56.84,5.68,0.03,0.63,1.02,1
5/6/2021,ID-NT,Nusa Tenggara Timur,273,3,61,209,15084,383,13017,1684,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,50.45,2787.49,0.55,70.78,7.08,0.03,0.86,4.96,1.5
2/19/2021,ID-ST,Sulawesi Tengah,46,5,159,-118,9529,242,7082,2205,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,15.56,3224.09,1.69,81.88,8.19,0.03,0.74,0.49,1
7/12/2021,ID-KB,Kalimantan Barat,247,24,125,98,17597,447,14766,2384,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,45.55,3244.99,4.43,82.43,8.24,0.03,0.84,1.02,4
2/23/2021,ID-ST,Sulawesi Tengah,90,2,171,-83,9749,248,7901,1600,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,30.45,3298.52,0.68,83.91,8.39,0.03,0.81,1.45,2
6/26/2021,ID-NT,Nusa Tenggara Timur,106,0,0,106,17921,456,16261,1204,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,19.59,3311.76,0,84.27,8.43,0.03,0.91,0.62,1
2/24/2021,ID-ST,Sulawesi Tengah,65,1,42,22,9814,249,7943,1622,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,21.99,3320.51,0.34,84.25,8.42,0.03,0.81,0.72,0.5
4/30/2021,ID-BE,Bengkulu,43,0,36,7,6782,172,5845,765,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,21.5,3391.78,0,86.02,8.6,0.03,0.86,0.98,1
3/8/2021,ID-ST,Sulawesi Tengah,26,0,136,-110,10387,264,8639,1484,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,8.8,3514.38,0,89.32,8.93,0.03,0.83,0.68,0
3/10/2021,ID-ST,Sulawesi Tengah,39,2,65,-28,10481,266,8826,1389,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,13.2,3546.19,0.68,90,9,0.03,0.84,0.71,
3/16/2021,ID-ST,Sulawesi Tengah,24,2,43,-21,10667,271,9071,1325,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,8.12,3609.12,0.68,91.69,9.17,0.03,0.85,0.8,1
3/17/2021,ID-ST,Sulawesi Tengah,25,1,25,-1,10692,272,9096,1324,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,8.46,3617.58,0.34,92.03,9.2,0.03,0.85,1.04,0.5
3/19/2021,ID-ST,Sulawesi Tengah,55,1,58,-4,10771,274,9206,1291,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,18.61,3644.31,0.34,92.71,9.27,0.03,0.85,2.29,1
4/28/2021,ID-BT,Banten,60,0,54,6,47161,1200,44012,1949,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,5.6,4398.37,0,111.92,11.19,0.03,0.93,0.26,1
4/29/2021,ID-BT,Banten,110,0,130,-20,47271,1200,44142,1929,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,10.26,4408.63,0,111.92,11.19,0.03,0.93,1.83,1
5/13/2021,ID-BT,Banten,34,0,1,33,48301,1229,45104,1968,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,3.17,4504.69,0,114.62,11.46,0.03,0.93,0.61,1
5/14/2021,ID-BT,Banten,39,0,15,24,48340,1229,45119,1992,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,3.64,4508.33,0,114.62,11.46,0.03,0.93,1.15,1
5/15/2021,ID-BT,Banten,22,0,99,-77,48362,1229,45218,1915,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,2.05,4510.38,0,114.62,11.46,0.03,0.94,0.56,1
5/16/2021,ID-BT,Banten,66,2,42,22,48428,1231,45260,1937,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,6.16,4516.54,0.19,114.81,11.48,0.03,0.93,3,
5/17/2021,ID-BT,Banten,53,2,320,-269,48481,1233,45580,1668,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,4.94,4521.48,0.19,114.99,11.5,0.03,0.94,0.8,1
5/20/2021,ID-BT,Banten,87,1,344,-258,48650,1237,45988,1425,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,8.11,4537.24,0.09,115.37,11.54,0.03,0.95,1.64,1
5/21/2021,ID-BT,Banten,62,2,84,-24,48712,1239,46072,1401,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,5.78,4543.02,0.19,115.55,11.56,0.03,0.95,0.71,2
5/27/2021,ID-BT,Banten,156,2,45,109,49152,1250,46352,1550,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,14.55,4584.06,0.19,116.58,11.66,0.03,0.94,3.55,
5/28/2021,ID-BT,Banten,53,2,62,-11,49205,1252,46414,1539,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,4.94,4589,0.19,116.77,11.68,0.03,0.94,0.34,1
5/30/2021,ID-BT,Banten,46,0,60,-14,49323,1255,46545,1523,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,4.29,4600.01,0,117.04,11.7,0.03,0.94,0.64,0
5/31/2021,ID-BT,Banten,153,2,279,-128,49476,1257,46824,1395,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,14.27,4614.28,0.19,117.23,11.72,0.03,0.95,3.33,
6/1/2021,ID-BT,Banten,119,1,30,88,49595,1258,46854,1483,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,11.1,4625.37,0.09,117.32,11.73,0.03,0.94,0.78,0.5
8/30/2021,ID-SR,Sulawesi Barat,24,3,76,-55,11509,292,10173,1044,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,15.38,7377.64,1.92,187.18,18.72,0.03,0.88,0.5,1
9/6/2021,ID-JA,Jambi,40,3,178,-141,28721,729,26137,1855,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,11.45,8221.6,0.86,208.68,20.87,0.03,0.91,0.56,0.75
8/23/2021,ID-MU,Maluku Utara,73,5,146,-78,11468,291,10301,876,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,55.82,8768.9,3.82,222.51,22.25,0.03,0.90,4.56,1.67
8/26/2021,ID-MU,Maluku Utara,55,3,181,-129,11616,295,10622,699,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,42.06,8882.07,2.29,225.57,22.56,0.03,0.91,1.25,3
8/27/2021,ID-MU,Maluku Utara,58,1,25,32,11674,296,10647,731,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,44.35,8926.42,0.76,226.33,22.63,0.03,0.91,1.05,0.33
8/30/2021,ID-MU,Maluku Utara,12,2,42,-32,11749,298,11008,443,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,9.18,8983.77,1.53,227.86,22.79,0.03,0.94,0.33,
9/5/2021,ID-MU,Maluku Utara,9,1,3,5,11832,300,11218,314,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,6.88,9047.23,0.76,229.39,22.94,0.03,0.95,2.25,
9/7/2021,ID-MU,Maluku Utara,9,1,33,-25,11848,301,11257,290,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,6.88,9059.47,0.76,230.16,23.02,0.03,0.95,1.29,
9/8/2021,ID-MU,Maluku Utara,2,0,14,-12,11850,301,11271,278,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,1.53,9061,0,230.16,23.02,0.03,0.95,0.22,0
9/9/2021,ID-MU,Maluku Utara,7,0,111,-104,11857,301,11382,174,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,5.35,9066.35,0,230.16,23.02,0.03,0.96,3.5,1
9/10/2021,ID-MU,Maluku Utara,6,0,11,-5,11863,301,11393,169,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,4.59,9070.94,0,230.16,23.02,0.03,0.96,0.86,1
9/11/2021,ID-MU,Maluku Utara,6,0,2,4,11869,301,11395,173,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,4.59,9075.53,0,230.16,23.02,0.03,0.96,1,1
9/14/2021,ID-MU,Maluku Utara,3,1,8,-6,11882,302,11426,154,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,2.29,9085.47,0.76,230.92,23.09,0.03,0.96,1,
9/15/2021,ID-MU,Maluku Utara,7,0,4,3,11889,302,11430,157,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,5.35,9090.82,0,230.92,23.09,0.03,0.96,2.33,0
9/16/2021,ID-MU,Maluku Utara,6,0,7,-1,11895,302,11437,156,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,4.59,9095.41,0,230.92,23.09,0.03,0.96,0.86,1
9/17/2021,ID-MU,Maluku Utara,10,0,50,-40,11905,302,11487,116,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,7.65,9103.05,0,230.92,23.09,0.03,0.96,1.67,1
9/18/2021,ID-MU,Maluku Utara,8,0,1,7,11913,302,11488,123,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,6.12,9109.17,0,230.92,23.09,0.03,0.96,0.8,1
9/19/2021,ID-MU,Maluku Utara,0,0,5,-5,11913,302,11493,118,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0,9109.17,0,230.92,23.09,0.03,0.96,0,1
1/23/2021,ID-KI,Kalimantan Timur,609,11,323,275,36659,932,29334,6393,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,171.44,10320.11,3.1,262.37,26.24,0.03,0.80,1.05,1.22
5/15/2021,ID-YO,Daerah Istimewa Yogyakarta,94,5,266,-177,41871,1063,38368,2440,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,25.89,11531.49,1.38,292.76,29.28,0.03,0.92,0.97,0.38
5/16/2021,ID-YO,Daerah Istimewa Yogyakarta,135,5,158,-28,42006,1068,38526,2412,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,37.18,11568.67,1.38,294.13,29.41,0.03,0.92,1.44,1
7/30/2021,ID-KR,Kepulauan Riau,539,45,871,-377,44282,1123,34990,8169,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,279.36,22951.18,23.32,582.05,58.2,0.03,0.79,1.04,1.5
8/25/2021,ID-BB,Kepulauan Bangka Belitung,388,22,408,-42,45429,1154,39713,4562,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,281.21,32925.12,15.94,836.37,83.64,0.03,0.87,0.83,1.47
2/20/2021,ID-ST,Sulawesi Tengah,45,0,432,-387,9574,242,7514,1818,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,15.23,3239.31,0,81.88,8.19,0.03,0.78,0.98,0
2/25/2021,ID-ST,Sulawesi Tengah,67,1,181,-115,9881,250,8124,1507,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,22.67,3343.18,0.34,84.59,8.46,0.03,0.82,1.03,1
6/28/2021,ID-NT,Nusa Tenggara Timur,78,0,31,47,18113,459,16310,1344,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,14.41,3347.24,0,84.82,8.48,0.03,0.90,0.68,0
3/31/2021,ID-BT,Banten,950,5,701,244,37759,956,34682,2121,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,88.6,3521.51,0.47,89.16,8.92,0.03,0.92,2.98,5
3/9/2021,ID-ST,Sulawesi Tengah,55,0,122,-67,10442,264,8761,1417,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,18.61,3532.99,0,89.32,8.93,0.03,0.84,2.12,1
3/11/2021,ID-ST,Sulawesi Tengah,33,0,62,-29,10514,266,8888,1360,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,11.17,3557.35,0,90,9,0.03,0.85,0.85,0
3/12/2021,ID-ST,Sulawesi Tengah,47,1,31,15,10561,267,8919,1375,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,15.9,3573.26,0.34,90.34,9.03,0.03,0.84,1.42,
3/13/2021,ID-ST,Sulawesi Tengah,12,0,26,-14,10573,267,8945,1361,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,4.06,3577.32,0,90.34,9.03,0.03,0.85,0.26,0
3/15/2021,ID-ST,Sulawesi Tengah,30,2,54,-26,10643,269,9028,1346,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,10.15,3601,0.68,91.01,9.1,0.03,0.85,0.75,
6/27/2021,ID-MU,Maluku Utara,28,2,4,22,5063,128,4490,445,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,21.41,3871.38,1.53,97.87,9.79,0.03,0.89,0.48,2
6/2/2021,ID-BT,Banten,69,0,55,14,49664,1258,46909,1497,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,6.44,4631.81,0,117.32,11.73,0.03,0.94,0.58,0
6/3/2021,ID-BT,Banten,100,3,87,10,49764,1261,46996,1507,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,9.33,4641.14,0.28,117.6,11.76,0.03,0.94,1.45,
6/4/2021,ID-BT,Banten,142,3,23,116,49906,1264,47019,1623,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,13.24,4654.38,0.28,117.88,11.79,0.03,0.94,1.42,1
6/5/2021,ID-BT,Banten,89,2,33,54,49995,1266,47052,1677,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,8.3,4662.68,0.19,118.07,11.81,0.03,0.94,0.63,0.67
6/6/2021,ID-BT,Banten,47,0,32,15,50042,1266,47084,1692,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,4.38,4667.06,0,118.07,11.81,0.03,0.94,0.53,0
6/8/2021,ID-BT,Banten,142,4,86,52,50284,1270,47212,1802,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,13.24,4689.63,0.37,118.44,11.84,0.03,0.94,1.42,
9/7/2021,ID-SU,Sumatera Utara,448,39,1715,-1306,99858,2529,80744,16585,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,30.12,6713.19,2.62,170.02,17,0.03,0.81,2.35,1.11
